vehicle id,vehicle class,CO(g),HC(g),NOx(g),PM2.5_Ele(g),PM2.5_Org(g),Energy(KJ),CO2(g),Fuel(g),TT(s)
1141,2,4.166259216951214,0.030981624725786312,0.08387430376794397,0.0010437199382240141,0.014305098299423565,14791.267412391806,1052.3690938259542,329.58286620276476,3.822631947938539
1114,1,4.525821847669121,0.03458252589859449,0.09738490346802427,0.0019391629478247045,0.008894129060086194,12091.08579419113,860.2565720800615,269.4167173468919,4.103971242411357
1144,1,4.070620952007078,0.03188352928951863,0.09118896824727818,0.0017629731118850595,0.00808602145970354,11758.24173476714,836.5753829433136,262.0001994763377,4.037264871429833
1179,1,4.546293405324111,0.03353943995975721,0.09834739529384388,0.0017836829763894493,0.008181007299945088,10893.96306522414,775.0836841690035,242.74211745111066,3.7943669506847373
1178,1,5.637892228950068,0.04039780340032771,0.11449458576148698,0.0021699405911337795,0.009952606284036058,11793.078226657903,839.0539296664211,262.77643524552917,3.751610467758295
1196,1,4.751610920566264,0.03515409116672314,0.10128076779498105,0.0018875683644274748,0.008657485178016205,11624.909193420239,827.0890392950018,259.029249124662,2.8882384032445247
1270,1,3.2563631686962875,0.025459321643502987,0.08412408584745244,0.0012786022379806835,0.005864414561519176,8565.337204419731,609.4066113978993,190.85507056961478,2.4773815371857904
1402,2,0.997696730784307,0.005187937253556709,0.049074118825887136,0.0004168043677956655,0.005712668154356331,15037.51920733608,1069.8894165522686,335.06991272932413,0.01970277524011873
1187,1,4.767283780617968,0.03662517410245081,0.10605932820419718,0.0019628874010283433,0.009002944623497423,11279.934838698075,802.5448038963855,251.34244085664068,3.9013789619817993
1295,1,5.680009168679742,0.03837977422526567,0.11118277908948061,0.0018542914470706163,0.008504850647345767,7475.903157014465,531.8955577998879,166.58001787460128,3.0564438976037307
1158,1,3.770507760880239,0.030432815617108918,0.08792007857638778,0.001715616308920611,0.007868816677893239,12086.214857571535,859.9100146835003,269.3081818713326,4.019641059877829
1383,1,5.898079510085549,0.040351575059492724,0.12231621601691975,0.0019111620152696322,0.00876569561539338,6949.375322613172,494.4341554499384,154.84778777500344,1.6782290154347366
